Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Product_Category,Product_Subcategory,Product_ID,Units_Sold, Unit_Price , Discount_Percentage , Total_Sales , COGS , Profit , Shipping_Cost ,Sales_Region,Customer_Satisfaction,Payment_Method,Repeat_Customer
O1720,21/12/2024,C834,54,Female,Groceries,Vegetables,P9923,5, AED167.94 , AED0.24 , AED638.17 , AED399.90 , AED238.27 , AED18.97 ,North America,3,Credit Card,Yes
O1721,22/12/2024,C483,33,Male,Groceries,Vegetables,P4961,5, AED390.68 , AED0.09 ," AED1,777.59 "," AED1,366.06 ", AED411.53 , AED19.42 ,Asia,2,Credit Card,No
O1722,23/12/2024,C663,23,Male,Groceries,T-shirts,P3504,6, AED44.69 , AED0.02 , AED262.78 , AED134.69 , AED128.08 , AED5.20 ,Europe,5,Cash,No
O1723,24/12/2024,C950,25,Male,Groceries,Vegetables,P9806,3, AED333.59 , AED0.28 , AED720.55 , AED569.67 , AED150.89 , AED7.58 ,North America,4,Credit Card,Yes
O1724,25/12/2024,C605,42,Male,Clothing,Smartphones,P4806,5, AED406.51 , AED0.12 ," AED1,788.64 "," AED1,492.29 ", AED296.35 , AED14.81 ,North America,1,Credit Card,Yes
O1725,26/12/2024,C466,35,Male,Electronics,Fruits,P7100,2, AED339.69 , AED0.24 , AED516.33 , AED343.91 , AED172.42 , AED5.38 ,Europe,3,Credit Card,Yes
O1726,27/12/2024,C243,42,Female,Groceries,Fruits,P2719,1, AED253.64 , AED0.08 , AED233.35 , AED188.07 , AED45.28 , AED5.95 ,North America,5,Cash,Yes
O1727,28/12/2024,C984,29,Male,Clothing,Laptops,P7686,1, AED475.65 , AED0.19 , AED385.28 , AED219.55 , AED165.73 , AED8.32 ,Europe,5,Cash,No
O1728,29/12/2024,C168,32,Female,Groceries,Laptops,P2587,7, AED156.97 , AED0.26 , AED813.10 , AED511.36 , AED301.74 , AED12.69 ,Europe,4,Cash,No
O1729,30/12/2024,C198,43,Male,Groceries,Fruits,P8000,2, AED19.39 , AED0.01 , AED38.39 , AED34.16 , AED4.23 , AED13.19 ,Europe,1,Credit Card,No
O1730,31/12/2024,C495,58,Female,Electronics,Smartphones,P1896,4, AED221.67 , AED0.25 , AED665.01 , AED594.87 , AED70.14 , AED5.51 ,Europe,2,PayPal,No
O1731,01/01/2025,C124,62,Female,Groceries,T-shirts,P6558,5, AED26.18 , AED0.17 , AED108.65 , AED76.60 , AED32.05 , AED7.56 ,Europe,5,Credit Card,No
O1732,02/01/2025,C990,43,Female,Electronics,T-shirts,P9469,7, AED477.43 , AED0.18 ," AED2,740.45 "," AED2,394.35 ", AED346.10 , AED12.50 ,Asia,5,Cash,No
O1733,03/01/2025,C568,64,Female,Electronics,Smartphones,P5647,2, AED112.86 , AED0.16 , AED189.60 , AED134.45 , AED55.16 , AED13.91 ,Europe,5,PayPal,No
O1734,04/01/2025,C583,49,Female,Electronics,T-shirts,P3432,6, AED396.57 , AED0.26 ," AED1,760.77 "," AED1,085.75 ", AED675.02 , AED7.23 ,Asia,5,PayPal,No
O1735,05/01/2025,C664,27,Female,Clothing,Vegetables,P4904,1, AED389.54 , AED0.01 , AED385.64 , AED233.99 , AED151.65 , AED10.98 ,Europe,4,Cash,No
O1736,06/01/2025,C250,33,Male,Clothing,Fruits,P7837,7, AED116.69 , AED0.08 , AED751.48 , AED655.15 , AED96.34 , AED18.57 ,North America,1,PayPal,No
O1737,07/01/2025,C243,24,Female,Electronics,Fruits,P2449,9, AED314.40 , AED0.26 ," AED2,093.90 "," AED1,191.39 ", AED902.52 , AED19.98 ,Asia,5,PayPal,Yes
O1738,08/01/2025,C668,34,Male,Groceries,Smartphones,P5500,5, AED33.56 , AED0.23 , AED129.21 , AED94.56 , AED34.65 , AED19.81 ,North America,2,Cash,Yes
O1739,09/01/2025,C138,40,Female,Electronics,T-shirts,P6454,5, AED246.95 , AED0.01 ," AED1,222.40 ", AED882.83 , AED339.57 , AED18.23 ,Europe,2,PayPal,Yes
O1740,10/01/2025,C208,43,Female,Groceries,Laptops,P5117,4, AED17.18 , AED0.16 , AED57.72 , AED45.94 , AED11.78 , AED10.92 ,Europe,3,PayPal,No
O1741,11/01/2025,C792,38,Male,Electronics,Laptops,P9869,3, AED461.36 , AED0.16 ," AED1,162.63 ", AED813.49 , AED349.14 , AED15.30 ,North America,5,Cash,Yes
O1742,12/01/2025,C141,39,Female,Groceries,T-shirts,P3028,9, AED488.28 , AED0.12 ," AED3,867.18 "," AED2,354.78 "," AED1,512.40 ", AED11.25 ,Europe,5,PayPal,No
O1743,13/01/2025,C285,24,Male,Clothing,Laptops,P7845,5, AED118.92 , AED0.09 , AED541.09 , AED307.21 , AED233.88 , AED14.73 ,North America,5,PayPal,No
O1744,14/01/2025,C497,31,Male,Groceries,Smartphones,P4758,8, AED111.97 , AED0.20 , AED716.61 , AED536.26 , AED180.35 , AED9.64 ,Europe,5,PayPal,Yes
O1745,15/01/2025,C322,32,Male,Electronics,Smartphones,P6904,9, AED379.32 , AED0.06 ," AED3,209.05 "," AED2,527.43 ", AED681.61 , AED14.09 ,Europe,5,PayPal,No
O1746,16/01/2025,C733,24,Male,Clothing,T-shirts,P5624,5, AED134.16 , AED0.24 , AED509.81 , AED371.04 , AED138.77 , AED12.86 ,Asia,2,Cash,Yes
O1747,17/01/2025,C232,26,Female,Groceries,Laptops,P9848,9, AED448.59 , AED0.24 ," AED3,068.36 "," AED2,440.39 ", AED627.97 , AED5.37 ,North America,1,Credit Card,No
O1748,18/01/2025,C262,68,Female,Groceries,Smartphones,P1165,2, AED291.23 , AED0.12 , AED512.56 , AED285.30 , AED227.27 , AED16.86 ,Europe,1,Credit Card,No
O1749,19/01/2025,C314,65,Male,Groceries,Smartphones,P5591,9, AED181.88 , AED0.09 ," AED1,489.60 "," AED1,270.61 ", AED218.99 , AED5.18 ,North America,3,PayPal,Yes
O1750,20/01/2025,C832,25,Female,Groceries,Vegetables,P1589,4, AED418.02 , AED0.09 ," AED1,521.59 "," AED1,115.26 ", AED406.33 , AED9.40 ,Asia,2,Cash,Yes
O1751,21/01/2025,C334,67,Female,Groceries,Vegetables,P5524,6, AED251.77 , AED0.14 ," AED1,299.13 ", AED715.48 , AED583.65 , AED5.09 ,North America,5,Cash,Yes
O1752,22/01/2025,C942,40,Male,Clothing,Smartphones,P3821,6, AED456.70 , AED0.22 ," AED2,137.36 "," AED1,463.60 ", AED673.76 , AED10.64 ,Asia,1,PayPal,Yes
O1753,23/01/2025,C757,46,Female,Clothing,T-shirts,P7509,6, AED464.73 , AED0.11 ," AED2,481.66 "," AED2,079.42 ", AED402.24 , AED5.95 ,North America,4,Credit Card,Yes
O1754,24/01/2025,C850,35,Male,Clothing,Fruits,P8693,2, AED91.06 , AED0.18 , AED149.34 , AED128.29 , AED21.05 , AED18.70 ,North America,4,PayPal,Yes
O1755,25/01/2025,C687,48,Male,Clothing,Fruits,P1071,7, AED11.14 , AED0.11 , AED69.40 , AED42.05 , AED27.35 , AED11.24 ,Asia,4,Cash,No
O1756,26/01/2025,C108,47,Female,Electronics,Smartphones,P4580,6, AED492.13 , AED0.09 ," AED2,687.03 "," AED2,107.99 ", AED579.04 , AED11.89 ,Europe,5,Cash,No
O1757,27/01/2025,C173,69,Female,Clothing,Smartphones,P8962,1, AED454.01 , AED0.01 , AED449.47 , AED242.71 , AED206.76 , AED10.25 ,Europe,5,Credit Card,No
O1758,28/01/2025,C591,56,Female,Groceries,Smartphones,P1268,2, AED37.17 , AED-   , AED74.34 , AED38.17 , AED36.17 , AED14.41 ,Europe,3,Cash,No
O1759,29/01/2025,C352,52,Male,Groceries,T-shirts,P3462,7, AED418.19 , AED0.07 ," AED2,722.42 "," AED1,971.46 ", AED750.95 , AED16.77 ,North America,3,Cash,Yes
O1760,30/01/2025,C329,35,Male,Clothing,Vegetables,P2015,1, AED234.32 , AED0.12 , AED206.20 , AED160.41 , AED45.79 , AED14.72 ,North America,3,Cash,No
O1761,31/01/2025,C618,59,Female,Groceries,Smartphones,P8984,1, AED136.89 , AED0.26 , AED101.30 , AED82.89 , AED18.40 , AED16.22 ,Europe,4,Credit Card,No
O1762,01/02/2025,C273,56,Female,Clothing,Smartphones,P1406,1, AED440.59 , AED0.24 , AED334.85 , AED212.99 , AED121.86 , AED18.59 ,North America,5,Cash,Yes
O1763,02/02/2025,C752,34,Female,Groceries,Laptops,P8384,8, AED106.37 , AED0.08 , AED782.88 , AED393.49 , AED389.40 , AED17.95 ,North America,4,PayPal,No
O1764,03/02/2025,C267,31,Female,Electronics,T-shirts,P7049,4, AED474.18 , AED0.07 ," AED1,763.95 "," AED1,220.31 ", AED543.64 , AED15.11 ,Europe,3,Credit Card,Yes
O1765,04/02/2025,C269,48,Male,Electronics,Smartphones,P7169,4, AED110.75 , AED0.07 , AED411.99 , AED208.61 , AED203.38 , AED8.22 ,Asia,5,PayPal,Yes
O1766,05/02/2025,C492,41,Female,Clothing,Laptops,P8982,2, AED310.70 , AED0.10 , AED559.26 , AED300.21 , AED259.05 , AED14.57 ,North America,2,PayPal,Yes
O1767,06/02/2025,C894,52,Male,Clothing,Fruits,P1985,1, AED119.31 , AED0.15 , AED101.41 , AED63.96 , AED37.45 , AED12.59 ,North America,1,Credit Card,No
O1768,07/02/2025,C733,61,Male,Clothing,Smartphones,P5485,9, AED277.38 , AED0.13 ," AED2,171.89 "," AED1,465.74 ", AED706.15 , AED15.76 ,North America,1,PayPal,Yes
O1769,08/02/2025,C293,62,Female,Groceries,Smartphones,P9901,7, AED345.15 , AED0.07 ," AED2,246.93 "," AED1,374.64 ", AED872.28 , AED17.49 ,North America,3,Credit Card,No
O1770,09/02/2025,C616,51,Female,Clothing,Laptops,P3618,4, AED103.21 , AED0.04 , AED396.33 , AED290.41 , AED105.92 , AED16.14 ,Asia,4,PayPal,No
O1771,10/02/2025,C128,20,Female,Electronics,T-shirts,P7289,6, AED265.23 , AED-   ," AED1,591.38 ", AED830.92 , AED760.46 , AED17.70 ,Europe,2,Credit Card,No
O1772,11/02/2025,C264,54,Male,Groceries,Smartphones,P7928,2, AED239.84 , AED0.05 , AED455.70 , AED254.20 , AED201.49 , AED5.96 ,North America,5,Cash,Yes
O1773,12/02/2025,C521,60,Female,Clothing,Fruits,P6368,7, AED44.81 , AED0.21 , AED247.80 , AED192.81 , AED54.99 , AED5.47 ,Europe,4,Cash,Yes
O1774,13/02/2025,C438,57,Female,Groceries,Smartphones,P5621,2, AED410.97 , AED0.07 , AED764.40 , AED425.66 , AED338.74 , AED8.88 ,North America,3,PayPal,Yes
O1775,14/02/2025,C747,43,Male,Groceries,Fruits,P8566,8, AED174.48 , AED0.14 ," AED1,200.42 ", AED907.41 , AED293.01 , AED18.51 ,Asia,4,Cash,No
O1776,15/02/2025,C595,40,Female,Clothing,Vegetables,P5670,8, AED291.55 , AED0.18 ," AED1,912.57 ", AED998.12 , AED914.45 , AED17.35 ,Europe,3,Credit Card,No
O1777,16/02/2025,C464,61,Male,Groceries,Vegetables,P8658,1, AED262.24 , AED0.27 , AED191.44 , AED126.91 , AED64.52 , AED15.24 ,Asia,1,PayPal,Yes
O1778,17/02/2025,C932,56,Female,Electronics,Fruits,P2003,8, AED261.50 , AED0.27 ," AED1,527.16 ", AED871.95 , AED655.21 , AED15.51 ,North America,1,Cash,No
O1779,18/02/2025,C441,32,Male,Electronics,T-shirts,P8504,2, AED62.54 , AED0.22 , AED97.56 , AED53.06 , AED44.50 , AED15.90 ,Asia,4,Cash,Yes
O1780,19/02/2025,C599,66,Female,Groceries,Smartphones,P3466,6, AED217.51 , AED0.01 ," AED1,292.01 ", AED939.05 , AED352.96 , AED19.14 ,Asia,2,PayPal,Yes
O1781,20/02/2025,C756,21,Female,Clothing,Smartphones,P2939,1, AED231.66 , AED0.17 , AED192.28 , AED167.54 , AED24.74 , AED17.48 ,North America,5,Cash,No
O1782,21/02/2025,C610,46,Male,Groceries,Vegetables,P2635,5, AED369.48 , AED0.24 ," AED1,404.02 ", AED732.78 , AED671.24 , AED14.35 ,North America,3,Cash,No
O1783,22/02/2025,C426,39,Male,Electronics,Fruits,P9095,7, AED421.61 , AED0.01 ," AED2,921.76 "," AED1,953.55 ", AED968.21 , AED14.99 ,Europe,5,PayPal,Yes
O1784,23/02/2025,C316,42,Female,Groceries,Smartphones,P7265,1, AED277.04 , AED0.16 , AED232.71 , AED182.22 , AED50.50 , AED8.21 ,North America,1,Cash,No
O1785,24/02/2025,C400,30,Male,Groceries,Smartphones,P2895,2, AED52.52 , AED0.26 , AED77.73 , AED53.25 , AED24.48 , AED14.86 ,Europe,2,Cash,Yes
O1786,25/02/2025,C231,35,Male,Electronics,T-shirts,P7524,7, AED126.06 , AED0.14 , AED758.88 , AED624.25 , AED134.63 , AED11.37 ,Asia,2,Cash,Yes
O1787,26/02/2025,C903,50,Male,Groceries,Laptops,P2073,6, AED90.82 , AED-   , AED544.92 , AED311.62 , AED233.30 , AED7.29 ,Asia,5,Cash,No
O1788,27/02/2025,C169,33,Male,Groceries,Vegetables,P6184,3, AED71.06 , AED-   , AED213.18 , AED188.42 , AED24.76 , AED17.10 ,Europe,1,PayPal,Yes
O1789,28/02/2025,C351,62,Female,Clothing,Vegetables,P3402,2, AED189.29 , AED0.12 , AED333.15 , AED217.90 , AED115.25 , AED12.65 ,North America,5,Credit Card,No
O1790,01/03/2025,C514,59,Female,Clothing,Laptops,P5895,4, AED122.40 , AED0.05 , AED465.12 , AED296.11 , AED169.01 , AED19.66 ,North America,4,Credit Card,Yes
O1791,02/03/2025,C886,61,Male,Electronics,Smartphones,P8331,3, AED116.97 , AED0.20 , AED280.73 , AED238.57 , AED42.15 , AED9.23 ,Asia,2,Cash,No
O1792,03/03/2025,C544,19,Male,Electronics,T-shirts,P2956,7, AED36.80 , AED0.21 , AED203.50 , AED147.65 , AED55.85 , AED12.21 ,Europe,2,Cash,No
O1793,04/03/2025,C975,52,Male,Electronics,T-shirts,P8023,8, AED18.66 , AED0.05 , AED141.82 , AED100.20 , AED41.61 , AED11.72 ,Asia,4,Credit Card,Yes
O1794,05/03/2025,C281,59,Male,Clothing,Vegetables,P4907,2, AED60.36 , AED0.27 , AED88.13 , AED69.69 , AED18.44 , AED6.81 ,Asia,1,Cash,No
O1795,06/03/2025,C266,51,Female,Electronics,T-shirts,P1807,7, AED94.38 , AED0.13 , AED574.77 , AED420.70 , AED154.08 , AED11.39 ,North America,2,Credit Card,No
O1796,07/03/2025,C190,47,Female,Electronics,Laptops,P9378,8, AED221.18 , AED0.04 ," AED1,698.66 ", AED959.75 , AED738.91 , AED9.31 ,Europe,3,PayPal,Yes
O1797,08/03/2025,C813,30,Male,Electronics,Smartphones,P5827,6, AED260.15 , AED0.23 ," AED1,201.89 ", AED925.07 , AED276.82 , AED7.40 ,Asia,3,PayPal,No
O1798,09/03/2025,C957,30,Male,Clothing,Laptops,P5524,6, AED78.89 , AED0.24 , AED359.74 , AED199.07 , AED160.66 , AED9.23 ,North America,1,PayPal,Yes
O1799,10/03/2025,C630,35,Male,Groceries,Fruits,P3284,1, AED218.14 , AED0.19 , AED176.69 , AED145.30 , AED31.39 , AED8.50 ,Asia,4,PayPal,No
O1800,11/03/2025,C138,49,Female,Electronics,Vegetables,P6313,4, AED177.46 , AED0.26 , AED525.28 , AED470.60 , AED54.68 , AED16.01 ,Asia,5,PayPal,Yes
O1801,12/03/2025,C225,49,Male,Groceries,T-shirts,P1757,1, AED99.88 , AED0.22 , AED77.91 , AED50.71 , AED27.19 , AED5.46 ,North America,1,PayPal,Yes
O1802,13/03/2025,C550,52,Female,Electronics,Fruits,P5887,4, AED13.35 , AED0.26 , AED39.52 , AED26.79 , AED12.73 , AED14.26 ,North America,5,Credit Card,Yes
O1803,14/03/2025,C272,56,Male,Groceries,T-shirts,P4854,2, AED238.84 , AED0.13 , AED415.58 , AED215.51 , AED200.07 , AED16.41 ,Europe,1,Cash,Yes
O1804,15/03/2025,C752,63,Female,Clothing,Smartphones,P4558,5, AED345.97 , AED0.22 ," AED1,349.28 ", AED682.05 , AED667.23 , AED12.21 ,Asia,3,Credit Card,No
O1805,16/03/2025,C853,69,Male,Clothing,Smartphones,P1961,9, AED120.88 , AED0.30 , AED761.54 , AED661.45 , AED100.09 , AED18.97 ,Europe,4,PayPal,Yes
O1806,17/03/2025,C319,46,Female,Electronics,Smartphones,P4847,3, AED74.59 , AED0.22 , AED174.54 , AED96.25 , AED78.29 , AED15.62 ,North America,3,Cash,No
O1807,18/03/2025,C737,66,Male,Groceries,T-shirts,P7726,8, AED444.65 , AED0.03 ," AED3,450.48 "," AED2,340.50 "," AED1,109.98 ", AED16.22 ,North America,4,Cash,Yes
O1808,19/03/2025,C157,46,Male,Clothing,Fruits,P4575,3, AED144.76 , AED0.16 , AED364.80 , AED301.37 , AED63.42 , AED7.95 ,Asia,5,PayPal,No
O1809,20/03/2025,C759,61,Male,Electronics,Smartphones,P3418,6, AED119.57 , AED0.18 , AED588.28 , AED503.41 , AED84.87 , AED16.66 ,Europe,1,PayPal,Yes
O1810,21/03/2025,C575,33,Female,Electronics,Fruits,P5198,4, AED429.98 , AED0.05 ," AED1,633.92 "," AED1,156.42 ", AED477.50 , AED17.48 ,Europe,2,PayPal,No
O1811,22/03/2025,C555,61,Male,Clothing,T-shirts,P2001,8, AED410.38 , AED0.29 ," AED2,330.96 "," AED1,692.31 ", AED638.65 , AED10.42 ,Asia,2,PayPal,No
O1812,23/03/2025,C928,64,Female,Clothing,Fruits,P6244,6, AED229.69 , AED0.05 ," AED1,309.23 "," AED1,005.33 ", AED303.91 , AED8.20 ,Asia,4,PayPal,Yes
O1813,24/03/2025,C994,27,Female,Electronics,T-shirts,P8119,8, AED249.73 , AED0.05 ," AED1,897.95 "," AED1,678.84 ", AED219.11 , AED10.78 ,Europe,4,PayPal,Yes
O1814,25/03/2025,C460,47,Male,Groceries,T-shirts,P5066,1, AED116.70 , AED0.27 , AED85.19 , AED63.13 , AED22.06 , AED16.09 ,North America,3,Cash,Yes
O1815,26/03/2025,C100,42,Male,Groceries,Vegetables,P3845,6, AED48.37 , AED0.14 , AED249.59 , AED180.65 , AED68.94 , AED11.26 ,North America,2,PayPal,No
O1816,27/03/2025,C486,56,Male,Groceries,T-shirts,P9849,1, AED290.98 , AED0.02 , AED285.16 , AED144.24 , AED140.92 , AED16.05 ,Asia,3,PayPal,No
O1817,28/03/2025,C447,37,Female,Electronics,T-shirts,P6316,1, AED58.19 , AED0.18 , AED47.72 , AED25.40 , AED22.31 , AED6.70 ,Europe,5,Cash,No
O1818,29/03/2025,C289,22,Male,Clothing,Laptops,P1422,8, AED230.14 , AED0.18 ," AED1,509.72 "," AED1,103.41 ", AED406.31 , AED17.09 ,Europe,2,Credit Card,No
O1819,30/03/2025,C604,18,Female,Electronics,Smartphones,P7715,7, AED470.84 , AED0.02 ," AED3,229.96 "," AED2,824.59 ", AED405.37 , AED8.80 ,Europe,5,PayPal,Yes
O1820,31/03/2025,C290,47,Female,Clothing,Vegetables,P5266,3, AED476.89 , AED0.29 ," AED1,015.78 ", AED860.03 , AED155.74 , AED8.73 ,North America,1,Cash,Yes
O1821,01/04/2025,C607,66,Male,Groceries,Vegetables,P8549,6, AED127.27 , AED0.16 , AED641.44 , AED572.83 , AED68.61 , AED13.86 ,North America,3,Cash,Yes
O1822,02/04/2025,C468,20,Male,Groceries,Vegetables,P7316,9, AED315.82 , AED0.17 ," AED2,359.18 "," AED1,677.69 ", AED681.49 , AED6.05 ,Europe,4,Credit Card,Yes
O1823,03/04/2025,C508,62,Male,Clothing,Laptops,P3710,7, AED242.30 , AED0.16 ," AED1,424.72 "," AED1,161.40 ", AED263.33 , AED5.39 ,Europe,2,PayPal,No
O1824,04/04/2025,C923,31,Male,Clothing,T-shirts,P9644,3, AED439.09 , AED0.18 ," AED1,080.16 ", AED903.19 , AED176.97 , AED8.92 ,Asia,3,PayPal,No
O1825,05/04/2025,C216,47,Male,Electronics,Smartphones,P9069,6, AED143.00 , AED0.08 , AED789.36 , AED599.29 , AED190.07 , AED13.07 ,Asia,4,PayPal,Yes
O1826,06/04/2025,C233,67,Male,Groceries,Fruits,P2657,4, AED11.81 , AED0.09 , AED42.99 , AED27.32 , AED15.67 , AED18.61 ,Europe,1,Cash,No
O1827,07/04/2025,C157,21,Female,Electronics,T-shirts,P3541,3, AED89.65 , AED0.15 , AED228.61 , AED157.28 , AED71.33 , AED17.70 ,Europe,2,PayPal,Yes
O1828,08/04/2025,C655,35,Female,Electronics,Laptops,P7763,9, AED181.27 , AED0.24 ," AED1,239.89 "," AED1,045.43 ", AED194.46 , AED12.36 ,North America,5,PayPal,No
O1829,09/04/2025,C784,54,Female,Electronics,T-shirts,P4075,2, AED164.70 , AED0.01 , AED326.11 , AED202.00 , AED124.11 , AED5.56 ,Europe,1,PayPal,No
O1830,10/04/2025,C771,42,Male,Groceries,T-shirts,P4164,1, AED397.77 , AED0.18 , AED326.17 , AED283.61 , AED42.57 , AED13.03 ,Asia,4,PayPal,No
O1831,11/04/2025,C272,65,Female,Electronics,Laptops,P3053,2, AED343.47 , AED0.24 , AED522.07 , AED309.03 , AED213.05 , AED15.57 ,North America,2,Credit Card,No
O1832,12/04/2025,C928,18,Female,Electronics,Vegetables,P9479,7, AED156.78 , AED0.05 ," AED1,042.59 ", AED833.87 , AED208.72 , AED10.09 ,Asia,2,Credit Card,No
O1833,13/04/2025,C914,63,Female,Electronics,Vegetables,P6737,1, AED234.29 , AED-   , AED234.29 , AED176.24 , AED58.05 , AED6.67 ,Asia,1,Credit Card,No
O1834,14/04/2025,C248,32,Female,Electronics,Smartphones,P4217,6, AED56.82 , AED0.09 , AED310.24 , AED248.14 , AED62.10 , AED9.18 ,North America,2,PayPal,Yes
O1835,15/04/2025,C179,26,Female,Electronics,Smartphones,P2447,7, AED450.09 , AED0.18 ," AED2,583.52 "," AED1,743.72 ", AED839.80 , AED16.57 ,Asia,4,PayPal,No
O1836,16/04/2025,C985,32,Male,Electronics,Vegetables,P7009,9, AED468.36 , AED0.04 ," AED4,046.63 "," AED3,532.94 ", AED513.69 , AED10.27 ,Europe,1,Cash,Yes
O1837,17/04/2025,C312,66,Male,Groceries,Fruits,P1607,8, AED490.10 , AED0.13 ," AED3,411.10 "," AED2,568.52 ", AED842.58 , AED17.18 ,Asia,5,Cash,Yes
O1838,18/04/2025,C302,41,Female,Electronics,T-shirts,P5552,6, AED435.59 , AED0.17 ," AED2,169.24 "," AED1,334.77 ", AED834.47 , AED9.79 ,North America,1,Cash,Yes
O1839,19/04/2025,C863,21,Female,Clothing,Fruits,P2764,3, AED95.24 , AED0.18 , AED234.29 , AED176.98 , AED57.31 , AED7.45 ,North America,1,PayPal,Yes
O1840,20/04/2025,C328,29,Female,Electronics,T-shirts,P3671,8, AED32.64 , AED0.08 , AED240.23 , AED147.68 , AED92.55 , AED11.54 ,North America,5,Credit Card,Yes
O1841,21/04/2025,C775,54,Male,Electronics,Vegetables,P7519,7, AED294.00 , AED0.12 ," AED1,811.04 "," AED1,118.23 ", AED692.81 , AED11.78 ,Asia,4,Credit Card,Yes
O1842,22/04/2025,C326,54,Male,Groceries,Smartphones,P4962,3, AED457.18 , AED0.23 ," AED1,056.09 ", AED696.85 , AED359.24 , AED5.24 ,Europe,3,Credit Card,No
O1843,23/04/2025,C758,60,Female,Groceries,Smartphones,P4177,9, AED96.90 , AED0.28 , AED627.91 , AED528.06 , AED99.86 , AED6.76 ,North America,3,PayPal,No
O1844,24/04/2025,C631,23,Male,Clothing,Fruits,P4722,2, AED13.45 , AED0.26 , AED19.91 , AED13.94 , AED5.97 , AED7.77 ,Europe,5,Credit Card,No
O1845,25/04/2025,C540,56,Male,Clothing,Smartphones,P5906,3, AED404.69 , AED0.17 ," AED1,007.68 ", AED777.48 , AED230.19 , AED6.70 ,North America,4,Cash,Yes
O1846,26/04/2025,C501,63,Female,Groceries,Vegetables,P8263,2, AED47.63 , AED0.12 , AED83.83 , AED55.06 , AED28.77 , AED10.12 ,Europe,2,Cash,Yes
O1847,27/04/2025,C146,41,Male,Groceries,Fruits,P6054,1, AED212.72 , AED0.10 , AED191.45 , AED115.91 , AED75.54 , AED19.47 ,Europe,5,Credit Card,Yes
O1848,28/04/2025,C332,28,Male,Electronics,T-shirts,P1808,4, AED342.65 , AED0.04 ," AED1,315.78 "," AED1,160.33 ", AED155.45 , AED12.64 ,Europe,3,Cash,No
O1849,29/04/2025,C404,30,Female,Groceries,Smartphones,P1725,5, AED126.03 , AED0.03 , AED611.25 , AED453.20 , AED158.05 , AED14.41 ,North America,4,Credit Card,No
O1850,30/04/2025,C625,51,Male,Clothing,Laptops,P8701,6, AED51.14 , AED0.21 , AED242.40 , AED211.76 , AED30.64 , AED10.35 ,Asia,1,Credit Card,No
O1851,01/05/2025,C242,42,Male,Electronics,Smartphones,P2216,5, AED387.31 , AED0.08 ," AED1,781.63 "," AED1,035.78 ", AED745.85 , AED9.85 ,Asia,4,Cash,Yes
O1852,02/05/2025,C514,24,Female,Clothing,T-shirts,P5051,1, AED318.79 , AED0.08 , AED293.29 , AED163.88 , AED129.41 , AED5.35 ,Asia,4,Cash,Yes
O1853,03/05/2025,C612,69,Male,Electronics,Fruits,P3197,3, AED494.36 , AED0.30 ," AED1,038.16 ", AED874.47 , AED163.69 , AED12.51 ,Europe,3,Cash,Yes
O1854,04/05/2025,C472,21,Male,Groceries,T-shirts,P3806,1, AED178.71 , AED0.06 , AED167.99 , AED129.75 , AED38.24 , AED12.25 ,North America,3,Cash,No
O1855,05/05/2025,C665,25,Female,Clothing,Laptops,P9970,5, AED40.26 , AED0.04 , AED193.25 , AED111.05 , AED82.20 , AED7.37 ,Europe,2,Credit Card,Yes
O1856,06/05/2025,C985,37,Female,Electronics,Vegetables,P1972,5, AED369.83 , AED0.03 ," AED1,793.68 "," AED1,090.10 ", AED703.58 , AED16.46 ,North America,2,Cash,Yes
O1857,07/05/2025,C358,46,Female,Electronics,Smartphones,P6634,6, AED265.65 , AED0.17 ," AED1,322.94 "," AED1,085.16 ", AED237.78 , AED12.39 ,Europe,5,Cash,Yes
O1858,08/05/2025,C755,68,Male,Groceries,Fruits,P8483,8, AED114.47 , AED0.19 , AED741.77 , AED505.55 , AED236.22 , AED10.08 ,North America,1,PayPal,Yes
O1859,09/05/2025,C570,62,Female,Groceries,Vegetables,P3123,1, AED393.05 , AED0.11 , AED349.81 , AED268.73 , AED81.08 , AED7.20 ,North America,2,Cash,No
O1860,10/05/2025,C111,63,Male,Groceries,T-shirts,P9790,4, AED109.84 , AED0.16 , AED369.06 , AED231.53 , AED137.53 , AED13.28 ,North America,3,Cash,No
O1861,11/05/2025,C429,27,Female,Clothing,Fruits,P1224,1, AED137.72 , AED0.24 , AED104.67 , AED68.29 , AED36.37 , AED16.29 ,Europe,4,Credit Card,Yes
O1862,12/05/2025,C835,60,Male,Electronics,Vegetables,P2814,9, AED55.34 , AED0.25 , AED373.55 , AED334.80 , AED38.74 , AED9.23 ,Asia,5,Credit Card,Yes
O1863,13/05/2025,C883,51,Female,Groceries,Fruits,P2106,7, AED205.72 , AED0.29 ," AED1,022.43 ", AED612.48 , AED409.95 , AED8.28 ,Europe,2,PayPal,No
O1864,14/05/2025,C457,43,Female,Clothing,Laptops,P1124,7, AED215.28 , AED0.25 ," AED1,130.22 ", AED794.07 , AED336.15 , AED12.83 ,Europe,4,Cash,No
O1865,15/05/2025,C507,58,Female,Clothing,Laptops,P4246,5, AED262.14 , AED0.17 ," AED1,087.88 ", AED911.38 , AED176.50 , AED7.33 ,North America,4,Cash,Yes
